2017-11-15 09:06:10,108 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
2017-11-15 09:06:10,118 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 09:06:10,141 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:10,154 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 09:06:10,184 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:10,204 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 09:06:10,214 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:10,234 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 09:06:10,234 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:10,254 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 09:06:12,132 WARN   [DriverManagerConnectionProviderImpl] HHH000402: Using Hibernate built-in connection pool (not for production use!) 
2017-11-15 09:06:12,132 INFO   [DriverManagerConnectionProviderImpl] HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://192.168.22.173:3306/sms?useUnicode=yes&characterEncoding=UTF-8] 
2017-11-15 09:06:12,132 INFO   [DriverManagerConnectionProviderImpl] HHH000046: Connection properties: {user=root, password=****} 
2017-11-15 09:06:12,132 INFO   [DriverManagerConnectionProviderImpl] HHH000006: Autocommit mode: false 
2017-11-15 09:06:12,142 INFO   [DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1) 
2017-11-15 09:06:12,433 INFO   [Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect 
2017-11-15 09:06:12,493 INFO   [TransactionFactoryInitiator] HHH000399: Using default transaction strategy (direct JDBC transactions) 
2017-11-15 09:06:32,632 INFO   [run] PROGRAM STARTED 
2017-11-15 09:06:32,912 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 09:06:32,922 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 09:06:32,922 INFO   [Environment] HHH000206: hibernate.properties not found 
2017-11-15 09:06:32,922 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
2017-11-15 09:06:32,932 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 09:06:32,952 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:32,972 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 09:06:33,002 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:33,032 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 09:06:33,032 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:33,062 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 09:06:33,062 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:06:33,072 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 09:06:34,648 WARN   [DriverManagerConnectionProviderImpl] HHH000402: Using Hibernate built-in connection pool (not for production use!) 
2017-11-15 09:06:34,658 INFO   [DriverManagerConnectionProviderImpl] HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://192.168.22.173:3306/sms?useUnicode=yes&characterEncoding=UTF-8] 
2017-11-15 09:06:34,658 INFO   [DriverManagerConnectionProviderImpl] HHH000046: Connection properties: {user=root, password=****} 
2017-11-15 09:06:34,658 INFO   [DriverManagerConnectionProviderImpl] HHH000006: Autocommit mode: false 
2017-11-15 09:06:34,658 INFO   [DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1) 
2017-11-15 09:06:34,938 INFO   [Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect 
2017-11-15 09:06:34,998 INFO   [TransactionFactoryInitiator] HHH000399: Using default transaction strategy (direct JDBC transactions) 
2017-11-15 09:06:54,366 INFO   [Login] anhth has logged in. 
2017-11-15 09:08:47,463 INFO   [run] PROGRAM STARTED 
2017-11-15 09:08:47,743 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 09:08:47,753 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 09:08:47,753 INFO   [Environment] HHH000206: hibernate.properties not found 
2017-11-15 09:08:47,753 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
2017-11-15 09:08:47,763 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 09:08:47,783 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:08:47,803 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
